date	tweetCount
2020-09-15 00:00:00+00:00	324
2020-09-16 00:00:00+00:00	327
2020-09-17 00:00:00+00:00	333
2020-09-18 00:00:00+00:00	337
2020-09-19 00:00:00+00:00	350
2020-09-20 00:00:00+00:00	301
2020-09-21 00:00:00+00:00	314
2020-09-22 00:00:00+00:00	370
2020-09-23 00:00:00+00:00	336
2020-09-24 00:00:00+00:00	307
2020-09-25 00:00:00+00:00	364
2020-09-26 00:00:00+00:00	365
2020-09-27 00:00:00+00:00	324
2020-09-28 00:00:00+00:00	326
2020-09-29 00:00:00+00:00	294
2020-09-30 00:00:00+00:00	288
2020-10-01 00:00:00+00:00	351
2020-10-02 00:00:00+00:00	340
2020-10-03 00:00:00+00:00	347
2020-10-04 00:00:00+00:00	320
2020-10-05 00:00:00+00:00	284
2020-10-06 00:00:00+00:00	313
2020-10-07 00:00:00+00:00	385
2020-10-08 00:00:00+00:00	390
2020-10-09 00:00:00+00:00	328
2020-10-10 00:00:00+00:00	349
2020-10-11 00:00:00+00:00	311
2020-10-12 00:00:00+00:00	328
2020-10-13 00:00:00+00:00	321
2020-10-14 00:00:00+00:00	335
2020-10-15 00:00:00+00:00	298
2020-10-16 00:00:00+00:00	353
2020-10-17 00:00:00+00:00	382
2020-10-18 00:00:00+00:00	329
2020-10-19 00:00:00+00:00	314
2020-10-20 00:00:00+00:00	361
2020-10-21 00:00:00+00:00	399
2020-10-22 00:00:00+00:00	351
2020-10-23 00:00:00+00:00	405
2020-10-24 00:00:00+00:00	368
2020-10-25 00:00:00+00:00	322
2020-10-26 00:00:00+00:00	337
2020-10-27 00:00:00+00:00	453
2020-10-28 00:00:00+00:00	406
2020-10-29 00:00:00+00:00	376
2020-10-30 00:00:00+00:00	306
2020-10-31 00:00:00+00:00	448
2020-11-01 00:00:00+00:00	389
2020-11-02 00:00:00+00:00	262
2020-11-03 00:00:00+00:00	325
2020-11-04 00:00:00+00:00	304
2020-11-05 00:00:00+00:00	293
2020-11-06 00:00:00+00:00	348
2020-11-07 00:00:00+00:00	439
2020-11-08 00:00:00+00:00	357
2020-11-09 00:00:00+00:00	364
2020-11-10 00:00:00+00:00	358
2020-11-11 00:00:00+00:00	378
2020-11-12 00:00:00+00:00	348
2020-11-13 00:00:00+00:00	352
2020-11-14 00:00:00+00:00	306
2020-11-15 00:00:00+00:00	343
2020-11-16 00:00:00+00:00	326
2020-11-17 00:00:00+00:00	330
2020-11-18 00:00:00+00:00	311
2020-11-19 00:00:00+00:00	316
2020-11-20 00:00:00+00:00	374
2020-11-21 00:00:00+00:00	312
2020-11-22 00:00:00+00:00	338
2020-11-23 00:00:00+00:00	366
2020-11-24 00:00:00+00:00	374
2020-11-25 00:00:00+00:00	408
2020-11-26 00:00:00+00:00	338
2020-11-27 00:00:00+00:00	268
2020-11-28 00:00:00+00:00	350
2020-11-29 00:00:00+00:00	299
2020-11-30 00:00:00+00:00	294
2020-12-01 00:00:00+00:00	313
2020-12-02 00:00:00+00:00	325
2020-12-03 00:00:00+00:00	356
2020-12-04 00:00:00+00:00	318
2020-12-05 00:00:00+00:00	342
2020-12-06 00:00:00+00:00	316
2020-12-07 00:00:00+00:00	291
2020-12-08 00:00:00+00:00	303
2020-12-09 00:00:00+00:00	318
2020-12-10 00:00:00+00:00	369
2020-12-11 00:00:00+00:00	381
2020-12-12 00:00:00+00:00	417
2020-12-13 00:00:00+00:00	336
2020-12-14 00:00:00+00:00	306
2020-12-15 00:00:00+00:00	363
2020-12-16 00:00:00+00:00	334
2020-12-17 00:00:00+00:00	311
2020-12-18 00:00:00+00:00	314
2020-12-19 00:00:00+00:00	497
2020-12-20 00:00:00+00:00	485
2020-12-21 00:00:00+00:00	418
2020-12-22 00:00:00+00:00	344
2020-12-23 00:00:00+00:00	370
2020-12-24 00:00:00+00:00	377
2020-12-25 00:00:00+00:00	219
2020-12-26 00:00:00+00:00	284
2020-12-27 00:00:00+00:00	335
2020-12-28 00:00:00+00:00	321
2020-12-29 00:00:00+00:00	351
2020-12-30 00:00:00+00:00	418
2020-12-31 00:00:00+00:00	527
2021-01-01 00:00:00+00:00	419
2021-01-02 00:00:00+00:00	407
2021-01-03 00:00:00+00:00	379
2021-01-04 00:00:00+00:00	472
2021-01-05 00:00:00+00:00	373
2021-01-06 00:00:00+00:00	504
2021-01-07 00:00:00+00:00	397
2021-01-08 00:00:00+00:00	384
2021-01-09 00:00:00+00:00	504
2021-01-10 00:00:00+00:00	382
2021-01-11 00:00:00+00:00	337
2021-01-12 00:00:00+00:00	344
2021-01-13 00:00:00+00:00	393
2021-01-14 00:00:00+00:00	366
2021-01-15 00:00:00+00:00	360
2021-01-16 00:00:00+00:00	384
2021-01-17 00:00:00+00:00	354
2021-01-18 00:00:00+00:00	368
2021-01-19 00:00:00+00:00	415
2021-01-20 00:00:00+00:00	437
2021-01-21 00:00:00+00:00	339
2021-01-22 00:00:00+00:00	355
2021-01-23 00:00:00+00:00	372
2021-01-24 00:00:00+00:00	321
2021-01-25 00:00:00+00:00	321
2021-01-26 00:00:00+00:00	353
2021-01-27 00:00:00+00:00	449
2021-01-28 00:00:00+00:00	347
2021-01-29 00:00:00+00:00	386
2021-01-30 00:00:00+00:00	442
2021-01-31 00:00:00+00:00	400
2021-02-01 00:00:00+00:00	469
2021-02-02 00:00:00+00:00	351
2021-02-03 00:00:00+00:00	351
2021-02-04 00:00:00+00:00	430
2021-02-05 00:00:00+00:00	366
2021-02-06 00:00:00+00:00	541
2021-02-07 00:00:00+00:00	418
2021-02-08 00:00:00+00:00	425
2021-02-09 00:00:00+00:00	505
2021-02-10 00:00:00+00:00	468
2021-02-11 00:00:00+00:00	563
2021-02-12 00:00:00+00:00	1080
2021-02-13 00:00:00+00:00	526
2021-02-14 00:00:00+00:00	481
2021-02-15 00:00:00+00:00	383
2021-02-16 00:00:00+00:00	333
2021-02-17 00:00:00+00:00	454
2021-02-18 00:00:00+00:00	289
2021-02-19 00:00:00+00:00	351
2021-02-20 00:00:00+00:00	438
2021-02-21 00:00:00+00:00	361
2021-02-22 00:00:00+00:00	373
2021-02-23 00:00:00+00:00	322
2021-02-24 00:00:00+00:00	281
2021-02-25 00:00:00+00:00	337
2021-02-26 00:00:00+00:00	330
2021-02-27 00:00:00+00:00	332
2021-02-28 00:00:00+00:00	380
2021-03-01 00:00:00+00:00	278
2021-03-02 00:00:00+00:00	325
2021-03-03 00:00:00+00:00	394
2021-03-04 00:00:00+00:00	296
2021-03-05 00:00:00+00:00	312
2021-03-06 00:00:00+00:00	303
2021-03-07 00:00:00+00:00	365
2021-03-08 00:00:00+00:00	278
2021-03-09 00:00:00+00:00	285
2021-03-10 00:00:00+00:00	303
2021-03-11 00:00:00+00:00	301
2021-03-12 00:00:00+00:00	303
2021-03-13 00:00:00+00:00	360
2021-03-14 00:00:00+00:00	324
2021-03-15 00:00:00+00:00	343
2021-03-16 00:00:00+00:00	382
2021-03-17 00:00:00+00:00	372
2021-03-18 00:00:00+00:00	305
2021-03-19 00:00:00+00:00	364
2021-03-20 00:00:00+00:00	360
2021-03-21 00:00:00+00:00	344
2021-03-22 00:00:00+00:00	322
2021-03-23 00:00:00+00:00	318
2021-03-24 00:00:00+00:00	346
2021-03-25 00:00:00+00:00	349
2021-03-26 00:00:00+00:00	393
2021-03-27 00:00:00+00:00	420
2021-03-28 00:00:00+00:00	429
2021-03-29 00:00:00+00:00	353
2021-03-30 00:00:00+00:00	328
2021-03-31 00:00:00+00:00	353
2021-04-01 00:00:00+00:00	311
2021-04-02 00:00:00+00:00	309
2021-04-03 00:00:00+00:00	298
2021-04-04 00:00:00+00:00	258
2021-04-05 00:00:00+00:00	260
2021-04-06 00:00:00+00:00	268
2021-04-07 00:00:00+00:00	286
2021-04-08 00:00:00+00:00	281
2021-04-09 00:00:00+00:00	333
2021-04-10 00:00:00+00:00	361
2021-04-11 00:00:00+00:00	304
2021-04-12 00:00:00+00:00	246
2021-04-13 00:00:00+00:00	291
2021-04-14 00:00:00+00:00	290
2021-04-15 00:00:00+00:00	269
2021-04-16 00:00:00+00:00	262
2021-04-17 00:00:00+00:00	222
2021-04-18 00:00:00+00:00	275
2021-04-19 00:00:00+00:00	241
2021-04-20 00:00:00+00:00	292
2021-04-21 00:00:00+00:00	304
2021-04-22 00:00:00+00:00	316
2021-04-23 00:00:00+00:00	230
2021-04-24 00:00:00+00:00	286
2021-04-25 00:00:00+00:00	276
2021-04-26 00:00:00+00:00	226
2021-04-27 00:00:00+00:00	214
2021-04-28 00:00:00+00:00	223
2021-04-29 00:00:00+00:00	230
2021-04-30 00:00:00+00:00	211
2021-05-01 00:00:00+00:00	253
2021-05-02 00:00:00+00:00	242
2021-05-03 00:00:00+00:00	226
2021-05-04 00:00:00+00:00	193
2021-05-05 00:00:00+00:00	253
2021-05-06 00:00:00+00:00	257
2021-05-07 00:00:00+00:00	234
2021-05-08 00:00:00+00:00	266
2021-05-09 00:00:00+00:00	250
2021-05-10 00:00:00+00:00	243
2021-05-11 00:00:00+00:00	221
2021-05-12 00:00:00+00:00	246
2021-05-13 00:00:00+00:00	223
2021-05-14 00:00:00+00:00	263
2021-05-15 00:00:00+00:00	270
2021-05-16 00:00:00+00:00	233
2021-05-17 00:00:00+00:00	239
2021-05-18 00:00:00+00:00	220
2021-05-19 00:00:00+00:00	252
2021-05-20 00:00:00+00:00	272
2021-05-21 00:00:00+00:00	277
2021-05-22 00:00:00+00:00	285
2021-05-23 00:00:00+00:00	298
2021-05-24 00:00:00+00:00	239
2021-05-25 00:00:00+00:00	274
2021-05-26 00:00:00+00:00	313
2021-05-27 00:00:00+00:00	288
2021-05-28 00:00:00+00:00	285
2021-05-29 00:00:00+00:00	260
2021-05-30 00:00:00+00:00	271
2021-05-31 00:00:00+00:00	237
2021-06-01 00:00:00+00:00	209
2021-06-02 00:00:00+00:00	255
2021-06-03 00:00:00+00:00	228
2021-06-04 00:00:00+00:00	275
2021-06-05 00:00:00+00:00	244
2021-06-06 00:00:00+00:00	263
2021-06-07 00:00:00+00:00	231
2021-06-08 00:00:00+00:00	244
2021-06-09 00:00:00+00:00	214
2021-06-10 00:00:00+00:00	252
2021-06-11 00:00:00+00:00	240
2021-06-12 00:00:00+00:00	335
2021-06-13 00:00:00+00:00	257
2021-06-14 00:00:00+00:00	226
2021-06-15 00:00:00+00:00	221
2021-06-16 00:00:00+00:00	231
2021-06-17 00:00:00+00:00	244
2021-06-18 00:00:00+00:00	193
2021-06-19 00:00:00+00:00	223
2021-06-20 00:00:00+00:00	236
2021-06-21 00:00:00+00:00	230
2021-06-22 00:00:00+00:00	317
2021-06-23 00:00:00+00:00	297
2021-06-24 00:00:00+00:00	248
2021-06-25 00:00:00+00:00	228
2021-06-26 00:00:00+00:00	319
2021-06-27 00:00:00+00:00	222
2021-06-28 00:00:00+00:00	234
2021-06-29 00:00:00+00:00	225
2021-06-30 00:00:00+00:00	187
2021-07-01 00:00:00+00:00	268
2021-07-02 00:00:00+00:00	250
2021-07-03 00:00:00+00:00	258
2021-07-04 00:00:00+00:00	230
2021-07-05 00:00:00+00:00	230
2021-07-06 00:00:00+00:00	237
2021-07-07 00:00:00+00:00	256
2021-07-08 00:00:00+00:00	234
2021-07-09 00:00:00+00:00	279
2021-07-10 00:00:00+00:00	225
2021-07-11 00:00:00+00:00	236
2021-07-12 00:00:00+00:00	218
2021-07-13 00:00:00+00:00	244
2021-07-14 00:00:00+00:00	255
2021-07-15 00:00:00+00:00	214
2021-07-16 00:00:00+00:00	269
2021-07-17 00:00:00+00:00	195
2021-07-18 00:00:00+00:00	209
2021-07-19 00:00:00+00:00	273
2021-07-20 00:00:00+00:00	280
2021-07-21 00:00:00+00:00	281
2021-07-22 00:00:00+00:00	253
2021-07-23 00:00:00+00:00	402
2021-07-24 00:00:00+00:00	335
2021-07-25 00:00:00+00:00	270
2021-07-26 00:00:00+00:00	348
2021-07-27 00:00:00+00:00	269
2021-07-28 00:00:00+00:00	244
2021-07-29 00:00:00+00:00	337
2021-07-30 00:00:00+00:00	289
2021-07-31 00:00:00+00:00	270
2021-08-01 00:00:00+00:00	266
2021-08-02 00:00:00+00:00	297
2021-08-03 00:00:00+00:00	220
2021-08-04 00:00:00+00:00	248
2021-08-05 00:00:00+00:00	246
2021-08-06 00:00:00+00:00	259
2021-08-07 00:00:00+00:00	275
2021-08-08 00:00:00+00:00	352
2021-08-09 00:00:00+00:00	296
2021-08-10 00:00:00+00:00	287
2021-08-11 00:00:00+00:00	242
2021-08-12 00:00:00+00:00	268
2021-08-13 00:00:00+00:00	255
2021-08-14 00:00:00+00:00	223
2021-08-15 00:00:00+00:00	346
2021-08-16 00:00:00+00:00	351
2021-08-17 00:00:00+00:00	324
2021-08-18 00:00:00+00:00	353
2021-08-19 00:00:00+00:00	259
2021-08-20 00:00:00+00:00	298
2021-08-21 00:00:00+00:00	252
2021-08-22 00:00:00+00:00	274
2021-08-23 00:00:00+00:00	282
2021-08-24 00:00:00+00:00	238
2021-08-25 00:00:00+00:00	236
2021-08-26 00:00:00+00:00	244
2021-08-27 00:00:00+00:00	245
2021-08-28 00:00:00+00:00	240
2021-08-29 00:00:00+00:00	216
2021-08-30 00:00:00+00:00	274
2021-08-31 00:00:00+00:00	263
2021-09-01 00:00:00+00:00	225
2021-09-02 00:00:00+00:00	227
2021-09-03 00:00:00+00:00	253
2021-09-04 00:00:00+00:00	236
2021-09-05 00:00:00+00:00	212
2021-09-06 00:00:00+00:00	227
2021-09-07 00:00:00+00:00	230
2021-09-08 00:00:00+00:00	189
2021-09-09 00:00:00+00:00	223
2021-09-10 00:00:00+00:00	241
2021-09-11 00:00:00+00:00	247
2021-09-12 00:00:00+00:00	266
2021-09-13 00:00:00+00:00	214
2021-09-14 00:00:00+00:00	225
2021-09-15 00:00:00+00:00	252
2021-09-16 00:00:00+00:00	347
2021-09-17 00:00:00+00:00	285
2021-09-18 00:00:00+00:00	275
2021-09-19 00:00:00+00:00	286
2021-09-20 00:00:00+00:00	208
2021-09-21 00:00:00+00:00	237
2021-09-22 00:00:00+00:00	294
2021-09-23 00:00:00+00:00	231
2021-09-24 00:00:00+00:00	273
2021-09-25 00:00:00+00:00	230
2021-09-26 00:00:00+00:00	244
2021-09-27 00:00:00+00:00	225
2021-09-28 00:00:00+00:00	209
2021-09-29 00:00:00+00:00	208
2021-09-30 00:00:00+00:00	207
2021-10-01 00:00:00+00:00	261
2021-10-02 00:00:00+00:00	251
2021-10-03 00:00:00+00:00	198
2021-10-04 00:00:00+00:00	274
2021-10-05 00:00:00+00:00	215
2021-10-06 00:00:00+00:00	242
2021-10-07 00:00:00+00:00	246
2021-10-08 00:00:00+00:00	280
2021-10-09 00:00:00+00:00	258
2021-10-10 00:00:00+00:00	237
2021-10-11 00:00:00+00:00	212
2021-10-12 00:00:00+00:00	290
2021-10-13 00:00:00+00:00	259
2021-10-14 00:00:00+00:00	262
2021-10-15 00:00:00+00:00	241
2021-10-16 00:00:00+00:00	260
2021-10-17 00:00:00+00:00	228
2021-10-18 00:00:00+00:00	229
2021-10-19 00:00:00+00:00	225
2021-10-20 00:00:00+00:00	228
2021-10-21 00:00:00+00:00	228
2021-10-22 00:00:00+00:00	246
2021-10-23 00:00:00+00:00	238
2021-10-24 00:00:00+00:00	211
2021-10-25 00:00:00+00:00	186
2021-10-26 00:00:00+00:00	202
2021-10-27 00:00:00+00:00	249
2021-10-28 00:00:00+00:00	205
2021-10-29 00:00:00+00:00	270
2021-10-30 00:00:00+00:00	243
2021-10-31 00:00:00+00:00	275
2021-11-01 00:00:00+00:00	320
2021-11-02 00:00:00+00:00	259
2021-11-03 00:00:00+00:00	260
2021-11-04 00:00:00+00:00	219
2021-11-05 00:00:00+00:00	258
2021-11-06 00:00:00+00:00	293
2021-11-07 00:00:00+00:00	253
2021-11-08 00:00:00+00:00	248
2021-11-09 00:00:00+00:00	216
2021-11-10 00:00:00+00:00	286
2021-11-11 00:00:00+00:00	280
2021-11-12 00:00:00+00:00	220
2021-11-13 00:00:00+00:00	266
2021-11-14 00:00:00+00:00	309
2021-11-15 00:00:00+00:00	240
2021-11-16 00:00:00+00:00	270
2021-11-17 00:00:00+00:00	234
2021-11-18 00:00:00+00:00	250
2021-11-19 00:00:00+00:00	251
2021-11-20 00:00:00+00:00	277
2021-11-21 00:00:00+00:00	234
2021-11-22 00:00:00+00:00	210
2021-11-23 00:00:00+00:00	204
2021-11-24 00:00:00+00:00	196
2021-11-25 00:00:00+00:00	218
2021-11-26 00:00:00+00:00	205
2021-11-27 00:00:00+00:00	236
2021-11-28 00:00:00+00:00	245
2021-11-29 00:00:00+00:00	217
2021-11-30 00:00:00+00:00	227
2021-12-01 00:00:00+00:00	214
2021-12-02 00:00:00+00:00	277
2021-12-03 00:00:00+00:00	192
2021-12-04 00:00:00+00:00	215
2021-12-05 00:00:00+00:00	243
2021-12-06 00:00:00+00:00	193
2021-12-07 00:00:00+00:00	195
2021-12-08 00:00:00+00:00	223
2021-12-09 00:00:00+00:00	221
2021-12-10 00:00:00+00:00	230
2021-12-11 00:00:00+00:00	197
2021-12-12 00:00:00+00:00	205
2021-12-13 00:00:00+00:00	202
2021-12-14 00:00:00+00:00	193
2021-12-15 00:00:00+00:00	235
2021-12-16 00:00:00+00:00	189
2021-12-17 00:00:00+00:00	223
2021-12-18 00:00:00+00:00	231
2021-12-19 00:00:00+00:00	214
2021-12-20 00:00:00+00:00	217
2021-12-21 00:00:00+00:00	203
2021-12-22 00:00:00+00:00	197
2021-12-23 00:00:00+00:00	196
2021-12-24 00:00:00+00:00	255
2021-12-25 00:00:00+00:00	124
2021-12-26 00:00:00+00:00	156
2021-12-27 00:00:00+00:00	192
2021-12-28 00:00:00+00:00	188
2021-12-29 00:00:00+00:00	240
2021-12-30 00:00:00+00:00	245
2021-12-31 00:00:00+00:00	310
2022-01-01 00:00:00+00:00	242
2022-01-02 00:00:00+00:00	222
2022-01-03 00:00:00+00:00	226
2022-01-04 00:00:00+00:00	221
2022-01-05 00:00:00+00:00	206
2022-01-06 00:00:00+00:00	197
2022-01-07 00:00:00+00:00	162
2022-01-08 00:00:00+00:00	161
2022-01-09 00:00:00+00:00	173
2022-01-10 00:00:00+00:00	161
2022-01-11 00:00:00+00:00	140
2022-01-12 00:00:00+00:00	116
2022-01-13 00:00:00+00:00	317
2022-01-14 00:00:00+00:00	358
2022-01-15 00:00:00+00:00	247
2022-01-16 00:00:00+00:00	220
2022-01-17 00:00:00+00:00	215
2022-01-18 00:00:00+00:00	178
2022-01-19 00:00:00+00:00	188
2022-01-20 00:00:00+00:00	167
2022-01-21 00:00:00+00:00	173
2022-01-22 00:00:00+00:00	187
2022-01-23 00:00:00+00:00	194
2022-01-24 00:00:00+00:00	168
2022-01-25 00:00:00+00:00	215
2022-01-26 00:00:00+00:00	166
2022-01-27 00:00:00+00:00	189
2022-01-28 00:00:00+00:00	195
2022-01-29 00:00:00+00:00	228
2022-01-30 00:00:00+00:00	176
2022-01-31 00:00:00+00:00	250
2022-02-01 00:00:00+00:00	461
2022-02-02 00:00:00+00:00	234
2022-02-03 00:00:00+00:00	207
2022-02-04 00:00:00+00:00	253
2022-02-05 00:00:00+00:00	217
2022-02-06 00:00:00+00:00	238
2022-02-07 00:00:00+00:00	188
2022-02-08 00:00:00+00:00	176
2022-02-09 00:00:00+00:00	181
2022-02-10 00:00:00+00:00	219
2022-02-11 00:00:00+00:00	181
2022-02-12 00:00:00+00:00	192
2022-02-13 00:00:00+00:00	195
2022-02-14 00:00:00+00:00	167
2022-02-15 00:00:00+00:00	165
2022-02-16 00:00:00+00:00	178
2022-02-17 00:00:00+00:00	163
2022-02-18 00:00:00+00:00	166
2022-02-19 00:00:00+00:00	194
2022-02-20 00:00:00+00:00	242
2022-02-21 00:00:00+00:00	177
2022-02-22 00:00:00+00:00	225
2022-02-23 00:00:00+00:00	196
2022-02-24 00:00:00+00:00	386
2022-02-25 00:00:00+00:00	339
2022-02-26 00:00:00+00:00	344
2022-02-27 00:00:00+00:00	272
2022-02-28 00:00:00+00:00	238
2022-03-01 00:00:00+00:00	349
2022-03-02 00:00:00+00:00	247
2022-03-03 00:00:00+00:00	245
2022-03-04 00:00:00+00:00	266
2022-03-05 00:00:00+00:00	257
2022-03-06 00:00:00+00:00	199
2022-03-07 00:00:00+00:00	308
2022-03-08 00:00:00+00:00	230
2022-03-09 00:00:00+00:00	220
2022-03-10 00:00:00+00:00	229
2022-03-11 00:00:00+00:00	180
2022-03-12 00:00:00+00:00	210
2022-03-13 00:00:00+00:00	278
2022-03-14 00:00:00+00:00	330
2022-03-15 00:00:00+00:00	256
2022-03-16 00:00:00+00:00	252
2022-03-17 00:00:00+00:00	210
2022-03-18 00:00:00+00:00	210
2022-03-19 00:00:00+00:00	214
2022-03-20 00:00:00+00:00	220
2022-03-21 00:00:00+00:00	242
2022-03-22 00:00:00+00:00	167
2022-03-23 00:00:00+00:00	199
2022-03-24 00:00:00+00:00	192
2022-03-25 00:00:00+00:00	208
2022-03-26 00:00:00+00:00	199
2022-03-27 00:00:00+00:00	183
2022-03-28 00:00:00+00:00	160
2022-03-29 00:00:00+00:00	168
2022-03-30 00:00:00+00:00	233
2022-03-31 00:00:00+00:00	233
2022-04-01 00:00:00+00:00	212
2022-04-02 00:00:00+00:00	225
2022-04-03 00:00:00+00:00	219
2022-04-04 00:00:00+00:00	168
2022-04-05 00:00:00+00:00	192
2022-04-06 00:00:00+00:00	170
2022-04-07 00:00:00+00:00	211
2022-04-08 00:00:00+00:00	210
2022-04-09 00:00:00+00:00	183
2022-04-10 00:00:00+00:00	170
2022-04-11 00:00:00+00:00	170
2022-04-12 00:00:00+00:00	203
2022-04-13 00:00:00+00:00	192
2022-04-14 00:00:00+00:00	224
2022-04-15 00:00:00+00:00	210
2022-04-16 00:00:00+00:00	185
2022-04-17 00:00:00+00:00	152
2022-04-18 00:00:00+00:00	166
2022-04-19 00:00:00+00:00	158
2022-04-20 00:00:00+00:00	198
2022-04-21 00:00:00+00:00	184
2022-04-22 00:00:00+00:00	158
2022-04-23 00:00:00+00:00	214
2022-04-24 00:00:00+00:00	194
2022-04-25 00:00:00+00:00	168
2022-04-26 00:00:00+00:00	175
2022-04-27 00:00:00+00:00	186
2022-04-28 00:00:00+00:00	165
2022-04-29 00:00:00+00:00	209
2022-04-30 00:00:00+00:00	180
2022-05-01 00:00:00+00:00	180
2022-05-02 00:00:00+00:00	174
2022-05-03 00:00:00+00:00	145
2022-05-04 00:00:00+00:00	180
2022-05-05 00:00:00+00:00	222
2022-05-06 00:00:00+00:00	182
2022-05-07 00:00:00+00:00	206
2022-05-08 00:00:00+00:00	185
2022-05-09 00:00:00+00:00	194
2022-05-10 00:00:00+00:00	182
2022-05-11 00:00:00+00:00	160
2022-05-12 00:00:00+00:00	201
2022-05-13 00:00:00+00:00	200
2022-05-14 00:00:00+00:00	195
2022-05-15 00:00:00+00:00	191
2022-05-16 00:00:00+00:00	185
2022-05-17 00:00:00+00:00	202
2022-05-18 00:00:00+00:00	195
2022-05-19 00:00:00+00:00	187
2022-05-20 00:00:00+00:00	198
2022-05-21 00:00:00+00:00	222
2022-05-22 00:00:00+00:00	165
2022-05-23 00:00:00+00:00	234
2022-05-24 00:00:00+00:00	231
2022-05-25 00:00:00+00:00	210
2022-05-26 00:00:00+00:00	191
2022-05-27 00:00:00+00:00	194
2022-05-28 00:00:00+00:00	194
2022-05-29 00:00:00+00:00	193
2022-05-30 00:00:00+00:00	207
2022-05-31 00:00:00+00:00	199
